vectors
item1	46.92590770650399	52.16002814578087	38.883000568878	43.26828335084501	84.47551138178468	59.82926040794322	1.106769815965472	85.6909929178988	63.04764304428877	6.144729746817047	99.72024189028232	52.36185173309885	88.1025191730742	48.02453933548206	18.37317631309358	40.77508069609328	40.34769692823274	15.11592516807088	10.49781236135763	35.66067300378299	2.202777975029166	29.22229534791966	84.60770274864957	37.93131865005651	22.04895930993602	25.95308903599198	58.52246587755476	43.81730989120437	11.75958900344674	13.07325735044711	50.35881372450637	47.20468427140157	77.19244152492442	29.75667442402801	75.08529003651432	56.57720895760914	52.05401510946931	86.35849271535331	88.36561272299357	5.901602169476489	41.4816907569842	25.07328193590605	25.40946523290905	17.23033018579845	96.78148335282238	22.15956379813245	38.24499635151083	59.09676941609404	54.50864765964512	46.52422772474043	65.81504502891191	85.552657710909	93.14051822052856	60.06517494818051	19.53323948383275	27.95548669637274	48.87601452954077	86.26106830361623	70.93023557438606	62.86559952631999	41.96957495690015	89.20625135804244	50.689850538179	79.06924613640004	67.1206293023359	42.04013192000558	69.72735075881215	38.78831074832599	85.51782666022373	27.72997396381379	81.53322997527144	77.00635009679368	72.34225091307036	4.88165223285875	1.79774583099112	91.80121887870041	21.91157017195412	3.840841263709451	93.50547650944536	39.06961699028217	23.41925277268504	44.80974674653314	11.45804635817577	99.22363340925079	53.39413036815041	15.82404999092761	67.41400940567202	36.42758165915144	96.16316989671436	24.36685179274293	87.87136721288879	66.03255637828244	49.87208264860293	46.44584574790665	37.66769468666465	23.24766463756608	3.597410883292741	63.59727540274156	90.2586498730018	53.16434619589828
item2	47.79325098239198	50.16090129364238	40.2581187593274	44.81069397229923	89.8196776528313	57.9833590928191	3.198452895022074	80.45909058834941	63.87423678156674	12.73851045601351	93.50091864579811	47.62451928588334	89.50468003424291	52.56102094195221	16.67144727959169	38.12547054321342	40.63090182179814	13.60516327658046	9.432154070014787	39.24035538648542	3.004462583314994	32.96376569680619	86.35269751920812	38.34110980446947	25.7298179662665	24.16048770666098	54.75191541695042	44.66000991230813	14.03789354353734	17.68782517866437	49.64066852403108	43.03376566572643	75.36497351462958	28.41653871889473	85.75090822671785	54.05320368700234	50.45825786110407	91.60222135810235	88.12775018918012	2.682621265443871	43.77021916042071	25.74204878181239	20.08710401165615	22.25682783405274	94.74241673794405	21.43553095204302	34.08807579656429	55.20335631076547	50.7079511283455	40.05385069877839	68.00130915417121	80.37801536764296	92.29524113382887	61.04409645713301	17.86097046990179	27.89927757364451	53.00177598332905	81.41113098002334	68.03457819731582	63.72905380082314	42.42625979663935	88.81610996292223	47.23248538874449	79.89161867674063	68.98869847651605	48.36571709155439	65.57506662363002	38.26012240546995	88.00543086082675	26.55071661556282	82.99124740622801	83.3688337817034	74.58516957010143	7.881458801679099	-2.046097389323248	99.73042506623543	17.18897844935017	-2.312974852137069	97.51056153178381	42.79442473252183	29.67372120867838	43.062830385726	11.43191389199706	99.18746667459772	58.03563033788214	19.52769117233061	66.82966641268261	35.60587763630804	98.5712381535387	25.63912422217603	88.98575080366012	61.97380911423424	48.2916840693731	47.14222152554568	37.9748891062451	28.91215460166161	3.102857297413563	62.29096335644412	88.62697747243037	55.75826950108993
item3	42.63832186877141	45.5160639624012	37.99409835072325	46.05081540741163	89.13721888231028	57.74277097417457	-0.9074161703863293	80.12492262703643	65.75840862595922	12.09597738666188	102.458529110457	54.10612979967713	88.6295402128488	47.25989328185811	7.316107814264663	40.20385506314352	39.16991150320743	21.98175244625186	9.39921361944371	36.12584308901086	0.08915867807855538	37.15446917616386	89.25770887755137	38.05783055748964	33.91063908768306	26.25460745265037	58.95323433178926	44.00503952625139	18.59542739224897	15.12650882677201	54.06983115558405	47.15981921674962	76.35023460286365	32.71846290743307	81.81225209997747	54.17012891288989	53.88350109335459	95.54639822886897	88.2336468409254	3.978091869188909	43.11732969684815	23.61539650013133	20.97678663392646	18.06768890636838	94.94858536472834	20.51545657706204	37.85238865757572	59.93796164222273	55.83523014500587	40.21459461904803	60.16676071539052	81.15768103076678	90.23911173885294	56.62758048655621	25.64194043439375	25.38175667344071	52.90053423634946	81.40398138978577	66.76852528247412	63.46016598019264	43.73082632456966	89.19632262578212	46.79916263715351	74.93502624210808	69.29682644779366	47.03211523218432	62.50078082779002	39.93507073692573	91.52729535964575	17.21892249043286	82.93999226131862	81.1037654864264	73.58441254365506	6.440917483481228	2.876695728245311	95.15338846524412	22.59614859193697	0.1965374886182343	98.7120148259239	40.41632374304266	27.60202215915595	39.15439047403802	6.924569984115444	99.03307606695262	52.68747445816207	20.17522913156029	59.68341317739078	34.82452643814213	96.85926069995168	25.89939937752108	88.81549089155604	62.90839883816077	50.35466130124217	46.26275582081684	36.63025472622279	24.44346270564622	3.75431733514052	67.55364833954057	91.33920338026437	53.28752855256535
item4	48.4690309267098	55.2969363650044	45.06638501777638	42.8672404587227	84.87472386301724	59.36820120425172	5.765411883641139	76.60982311911118	63.82607389783085	9.502234470909894	97.61536862283889	52.06886261695207	90.43844441743209	48.3883018359576	21.71802349913632	41.67571151375272	40.26108658225308	15.9923365174339	11.89399374774385	37.6584571842039	1.664658985587875	33.56672159986638	88.36382768152873	38.41090467084678	27.06901100937261	25.31033688396946	62.90347960622489	43.10402580363193	11.82161805247195	7.40688461507134	52.12353647212664	45.99118531383714	79.97224746970134	32.24659608731633	81.51815279310544	51.2788666054595	41.0211503563436	89.83665208863178	88.16615099716482	7.426195095716569	42.30179322884781	30.65164437454017	17.41728030544212	20.61652797830442	98.57369966296193	16.48003722943784	34.49864339624769	57.14221092927639	61.60707173141508	42.6514674663723	61.81237000633435	80.43567198625382	91.51544647255156	59.04095474779538	23.72285984607532	31.99518145523709	55.75865624735629	81.45602313324395	76.03908848333548	63.39643164520902	41.34950467634359	88.22781547379438	46.18527823419353	78.52690329715847	67.58221241924649	41.72501227166002	63.29687166179509	33.5046596148758	85.852228761533	26.35006762258353	81.77632848591048	86.02166501779604	74.18710170462255	7.233181724208012	3.20431275803766	98.36354179096196	23.23152167524152	2.606856583755128	95.61428953572209	41.67758770339999	18.92178458609582	44.78852468263923	14.40777533765698	100.0910189474352	54.2080680122395	16.72867832924986	66.37149745593935	35.87088186688126	95.38528588961702	25.7949959076972	93.18446151111579	66.59968635455989	50.0921557623824	45.96712881430519	41.41056459709665	20.67361798714783	11.09534979829454	70.68773835915648	85.78448555620913	48.51780546235355
item5	52.13073706132229	50.91831735770371	49.39576273120777	48.25079025237465	90.56806822287382	59.84899501762861	0.4296194773999197	80.36687982997216	64.54196658313769	10.70904232074518	90.50031572907447	53.71787768534205	89.0952629932694	47.81366448132958	19.13903780824288	38.32100863970086	39.27665884051647	19.80035554741626	10.11719310802397	39.68569214227755	-0.6323353665245786	32.0481595587901	82.32769915519293	37.62631260402884	20.45546901204926	27.930739477036	63.7466419510624	42.51580864179465	18.10960548370869	12.81673283857946	47.9301282132748	41.17013361023162	78.84668778432781	25.21875369451933	84.17425120029358	54.49598094892018	48.62005513789061	85.05817173214086	88.38996190860784	2.234627223512938	41.17962222353487	25.14486712723945	22.51870674325845	16.77775130059402	92.73271578635487	24.90702865048048	37.38821038767297	57.0773630434842	54.73838311893287	45.70169561482246	69.39802531815936	81.3763811869409	91.07186509574568	54.55166287114953	20.62998374072728	29.76115284342367	58.91600618610602	85.7918721864437	70.26624062662927	62.73688877375965	41.87618367984931	88.09869962856557	52.06453440047054	79.78847361348838	66.68200167699568	43.26052489901749	65.69105496653152	38.00475485746706	84.15432828935779	24.38220365318875	82.43218327817249	79.62596918113002	74.10883227871146	7.439565724955937	4.16048946331891	93.67117910285864	20.74647879321953	1.929192361470787	93.3570792757894	44.16882941624581	24.52752900700967	50.85319071967948	13.19770028495236	100.7429491309771	55.16881625340125	19.37200884034105	62.90000103812324	36.62432347215015	94.39814462373666	25.83752376677159	89.28961305637536	57.69844890318879	51.69548289171219	44.97502885533597	38.13382429505634	24.33401425146992	9.8849049480832	59.898025212544	87.05591209593443	47.08206662037835
item6	46.39817097060033	53.83665453967787	42.99878094452534	47.49273604008527	86.15970706947257	61.59826476225933	1.767156262691322	83.23773313238792	65.68342045656624	8.847745236638351	99.9302053013559	51.90635316356087	92.34341035496601	49.28662194596523	17.95087930318016	42.37317290921514	41.63255324428602	13.24231382817643	10.99308278110059	37.65375162162316	4.780280226001696	34.64607587979508	87.04709830378167	39.14514307342376	22.02901393050839	21.52300214861959	58.6485245201663	45.1815962772797	18.61361304083893	14.58753301145621	47.25900318148041	47.40079786703525	72.33753706284492	28.71779840457954	81.09625111574567	54.63316227718492	45.99831522434326	85.69598663557389	88.13136258106212	3.215908926027474	41.5345983583254	28.93641651284747	30.01999628112166	27.51494947533895	95.68169183428174	22.00048829162928	37.23728321641926	56.05884416074456	59.1047192577744	39.27632625501656	68.44488089921848	82.81266983235614	92.25381877087293	56.00396054028198	21.15038739353739	27.66591443964525	52.03444075927553	85.07089530624745	70.1594386131251	63.71353742968475	42.04503286882318	89.41645081546318	45.26401822390919	78.34118391902386	66.46743564414126	49.30483885990795	70.80466525088443	34.85438015667943	85.94963732863759	26.20977255165878	82.1143535080533	84.55989967297954	75.19006967244206	7.312085767535057	6.323363127697514	95.8486294404136	19.91290725167024	1.919352506977942	96.69976991677746	43.39325534519443	23.94997514219133	41.53851441879979	14.01860420968118	97.97485327736037	60.83642546145298	26.66895202095445	60.81474415567516	32.44019090382141	94.08599121084934	25.41851990553692	88.4197259390189	65.23660355258696	48.80888012805612	48.32409586647969	37.67935726566062	24.66212220310085	4.983733628398552	68.18911419882922	86.16931438174805	54.66297891831043
item7	47.16715104030344	51.67625497357531	38.52309895416227	45.89654559362792	84.29159719302483	58.58012534016693	1.11024347923064	77.27097388169372	64.75625190437877	8.009652625823874	98.62464275131559	49.32732147817176	92.51564529923441	47.6757547082685	21.02372190100463	36.89193404763684	42.17879171236486	11.272084789994	14.83453660961446	37.73975061071432	3.342713150995368	33.12134635453107	90.96210093804582	39.48950209164845	22.88057988346635	25.03771239602954	62.63546307090943	44.04573135842883	18.80313421485375	12.80313119914113	52.02180638350188	46.54146010543787	84.4722446398266	31.35700401467553	84.15864467059004	54.99204841292891	46.82681485585753	90.63399535134407	87.91295386848773	2.906404181492099	42.16460910095791	22.02299294827806	22.66320327052132	18.60272686792853	93.45707548296346	18.89497260081411	35.70713630893587	55.9713094729208	56.51213205216301	35.27225989029397	69.18961278451943	84.97065677244233	89.74215836187879	52.80469484806253	22.07276617333294	28.80010631045726	54.15092940010113	84.3155104889627	70.03865466570223	61.6241767098419	39.87497665627286	88.73904033729593	50.19014792410779	79.29848588955072	66.62393237019434	47.37057991249582	69.62515903303357	35.69713137717599	88.82121401776648	27.38357973931544	82.70828454088206	81.36298692214434	72.57464491103585	6.898262527180416	5.22360920767056	98.73382760602892	26.57864371678724	-1.043106359553888	95.71002797160389	46.69527154986361	32.17784605826724	51.61661572980536	16.30069546341581	99.78895502646616	58.76785753269673	21.25237573204723	61.45280598966741	35.60444413461587	96.01440865194571	23.89529146946326	89.94685695747231	57.79923429405346	48.54323775389869	42.88129960283662	37.33199459606607	17.00911202395666	9.487383776538387	59.80927120088806	90.52454356647999	52.36010122631638
item9	49.33059512936988	49.88519517289625	39.30415810676854	46.75787359696289	84.66478796148867	54.13400892756092	4.395265021585139	77.16457082466479	64.99630163169012	14.73922503006542	98.19287561500194	51.97315461982021	86.10775006773638	52.1848569530226	18.67696461700512	45.29364777183888	45.52425250417969	14.27862076692341	12.1662046546843	37.57758856902635	-3.277216755104769	39.55508767225128	83.57012795145509	39.62427401488451	26.88013529399666	26.84634709134851	57.92096777770713	42.52635096149917	12.345929048881	12.01957881822958	54.82726643331161	42.27591987993841	82.4473587681358	26.23708659731754	86.02609039600583	54.72021722808676	49.18852388874848	91.10623568458313	88.52789334919102	4.299067913605546	43.27473305554614	22.79260209532629	25.83466087416343	19.47300749478045	95.68194108374912	22.4019837376943	34.26030329483685	61.06470865061648	55.98937317334031	34.22062869352499	66.13136311415761	84.27837502802514	93.3436419782232	52.63714397923479	22.15361504946928	23.0885764304492	45.64130844530623	81.08615017434569	73.8330331682415	60.80861376212181	41.63265080856408	88.5227766056361	49.85938026502973	78.87544047811438	71.35481277330902	40.34337449260011	61.91567985356087	38.05306654930669	86.20321319364726	24.25558992421191	82.09672268770493	84.89620996582867	73.04201369385159	9.471172328120538	3.555550145667099	92.4503755045474	21.78247330914357	2.916669851491642	94.99137764477859	44.72398377381621	27.39361246281972	43.94881133531781	11.03718353537808	98.6259054296096	53.33428556534246	21.18673977209495	59.85112425311799	37.39345746617776	96.6425918947116	25.85997017037653	91.6949833497053	64.43832384215949	51.72594879963962	47.39620530649872	36.99366073927639	21.45266107126616	7.490409003543797	64.70959948677914	93.2369643547391	49.58163783024857
item10	49.51606943736697	55.81071612271494	39.34013767561199	47.22807892733546	90.3963795552071	57.56493670037447	1.806674324639671	83.87351211448731	64.67323278073984	7.651612883374224	99.26306064904796	45.05158253942145	87.38904090241556	47.38399639970132	20.82443231991132	40.96959677613484	43.55354818372593	7.934190094386841	9.93354314718548	39.30190105481704	1.363586106092942	36.90374754928495	86.60713826991609	38.20820961240435	19.28799162433768	27.12490340278659	57.44705642091233	43.92781040030765	8.166813573387532	10.05009323386033	55.47022562543037	45.90805884200348	69.37639977549115	28.2785877816777	81.98250849858763	53.60617731376377	45.2798119120049	91.50354358818237	87.88212666272985	5.108526280642518	41.83781986730397	28.56148503351694	29.35964661045271	22.18487263340636	94.45211783603852	18.59631021414937	38.25226711572193	55.06176733945397	52.87220176002491	37.01275963266333	67.91481390654249	83.5825481949441	93.76919662263796	53.94731675123311	19.54622436964353	28.56189014938578	49.79164697527361	84.02320616449268	68.89301489912533	62.73045694298045	42.10243352760573	88.28878175598093	49.97912815229115	76.9524401013739	65.06467987304664	40.67435557300772	64.8674690013773	37.05013066359938	93.06802651867925	24.2756427905495	82.25441934662028	85.55235385584126	73.00337567585451	5.51609578933162	-0.3570665578393988	92.29544534854918	22.6155633783189	0.9574814079416432	94.41472486343412	39.94910275881234	26.89940470271764	41.91875667902071	11.84136318104225	98.7172829276289	57.60066291266346	16.36893770345393	62.39004381478495	37.59183953483749	96.24521180368531	26.41068849805313	90.59401713020014	69.94718923710059	46.83339775559472	45.43634734096221	38.09801778916447	20.70912565251606	5.012564549741032	70.81443201740107	87.76004813311133	50.21192122084485
item11	40.540272255192	52.136505008874	46.18387631852269	45.39037803718222	86.94327154740076	59.44187358640601	3.029221739960336	78.13422193182656	64.40268238709892	9.521593435984116	97.36827285045004	51.38932242386546	82.83282831701429	48.67401248673424	17.66795130114329	37.68567200635845	40.30679694466477	15.56160004193262	9.259235559445777	36.56147407574579	-0.5001161523423436	28.87840341344206	87.43847747747583	38.0704266824544	27.25291599913279	18.90936457376187	60.52721779578719	43.92388187883606	11.13441111874274	14.00495787638507	54.09995404357934	43.43491769079836	84.71261968757432	30.85166900392075	86.54128903792385	54.02601711211278	48.45853583376427	98.50248663975124	88.19395849784078	2.373547036132531	44.07728885538233	23.22369826340404	21.27341720546324	25.45726214291521	93.29127024539957	21.10779630122537	37.22430839124544	58.43895805206378	52.49802469367388	41.86974774530893	72.97212044443297	81.55393484359719	94.54943430556033	51.30521819376199	19.08853689183868	25.07746346941734	52.98169854548716	82.25314398712635	64.32973817362247	62.93056707817097	41.72432895332352	89.09194315061774	46.57905433745254	81.98524679250224	70.4246496231512	47.18428759692695	62.20658714041691	35.86493266571837	89.297351924975	31.71834143000068	82.21420195552376	77.57716940667252	75.81566986390017	7.761544513330104	14.65359842057261	91.99344223959805	24.61348363465531	4.615360135192113	94.39437863685248	40.41206910424152	27.24152521119125	49.77576412236583	13.04424810807687	99.07984007094068	62.36364282972702	19.59812538741494	64.99849007136781	36.12875675778671	95.25629454346583	25.99874345808917	93.67840259222022	60.14762479737957	43.96703539100026	48.33493206472584	35.84549872921293	23.44705266542643	8.102744321897411	65.19917140347694	87.8778576508567	58.67756766511529
